travelCode,userCode,from,to,flightType,price,time,distance,agency,date,Weekday,Binaryweekday
57049,554,Rio de Janeiro,Campo Grande,premium,1139.93,2.09,806.48,CloudFy,9/18/2021,Sat,1
72894,708,Natal,Sao Paulo,firstClass,1020.42,0.85,327.55,CloudFy,9/24/2020,Thu,0
84378,828,Salvador,Sao Paulo,firstClass,590.98,1.04,401.66,CloudFy,7/3/2021,Sat,1
111158,1101,Aracaju,Florianopolis,economic,869.13,2.1,808.85,CloudFy,9/11/2022,Sun,1
81312,792,Natal,Campo Grande,economic,546.04,0.65,250.68,CloudFy,3/12/2020,Thu,0
2950,26,Campo Grande,Recife,firstClass,1185.95,1.39,535.4,Rainbow,6/20/2020,Sat,1
102447,1015,Florianopolis,Recife,firstClass,1175.62,1.76,676.53,Rainbow,10/14/2021,Thu,0
59473,577,Brasilia,Campo Grande,firstClass,1096.58,0.72,277.7,CloudFy,10/4/2019,Fri,0
14992,149,Brasilia,Natal,firstClass,1434.91,1.43,550.69,Rainbow,12/31/2020,Thu,0
93160,919,Sao Paulo,Florianopolis,economic,947.95,1.46,562.14,CloudFy,5/6/2022,Fri,0
52105,505,Aracaju,Campo Grande,firstClass,1376.09,1.69,650.1,FlyingDrops,10/17/2020,Sat,1
101990,1011,Recife,Florianopolis,economic,761.2,1.76,676.53,CloudFy,8/28/2022,Sun,1
65256,634,Aracaju,Campo Grande,premium,1116.83,1.69,650.1,Rainbow,1/24/2022,Mon,0
10304,104,Sao Paulo,Brasilia,firstClass,727.31,0.67,257.81,FlyingDrops,2/7/2022,Mon,0
134432,1322,Aracaju,Florianopolis,economic,869.13,2.1,808.85,CloudFy,3/4/2022,Fri,0
56010,545,Campo Grande,Florianopolis,firstClass,1341.21,1.49,573.81,Rainbow,2/4/2021,Thu,0
39111,376,Brasilia,Recife,firstClass,804.24,0.63,242.21,CloudFy,4/2/2020,Thu,0
20230,195,Brasilia,Recife,premium,559.13,0.63,242.21,Rainbow,3/26/2023,Sun,1
91681,905,Florianopolis,Aracaju,premium,1149.53,2.1,808.85,CloudFy,9/16/2021,Thu,0
36930,352,Campo Grande,Aracaju,economic,886.9,1.69,650.1,CloudFy,1/29/2021,Fri,0
31566,302,Aracaju,Recife,economic,604.14,1.44,555.74,CloudFy,3/7/2020,Sat,1
22516,220,Rio de Janeiro,Brasilia,firstClass,688.06,0.48,183.37,CloudFy,2/13/2021,Sat,1
95851,947,Sao Paulo,Florianopolis,economic,908.17,1.46,562.14,Rainbow,10/28/2019,Mon,0
17297,173,Brasilia,Recife,economic,432.1,0.63,242.21,CloudFy,11/19/2020,Thu,0
43734,429,Recife,Salvador,firstClass,1484.94,2.05,788.55,CloudFy,3/19/2020,Thu,0
128338,1265,Campo Grande,Florianopolis,premium,1030.13,1.49,573.81,Rainbow,10/5/2019,Sat,1
71700,696,Campo Grande,Aracaju,firstClass,1473.41,1.69,650.1,FlyingDrops,12/29/2019,Sun,1
114295,1138,Florianopolis,Rio de Janeiro,premium,469.92,1.21,466.3,CloudFy,2/13/2020,Thu,0
116741,1156,Campo Grande,Florianopolis,firstClass,1341.21,1.49,573.81,Rainbow,1/9/2023,Mon,0
30964,295,Recife,Brasilia,premium,573.61,0.63,242.21,CloudFy,12/7/2020,Mon,0
110713,1097,Campo Grande,Florianopolis,firstClass,1446.34,1.49,573.81,CloudFy,3/19/2021,Fri,0
101021,1003,Brasilia,Florianopolis,premium,1189.32,1.66,637.56,CloudFy,12/13/2021,Mon,0
5191,52,Recife,Aracaju,economic,684.88,1.44,555.74,CloudFy,8/6/2020,Thu,0
32725,314,Recife,Brasilia,firstClass,709.25,0.63,242.21,CloudFy,2/10/2022,Thu,0
45258,441,Florianopolis,Recife,economic,695.3,1.76,676.53,Rainbow,11/12/2021,Fri,0
45186,441,Natal,Recife,firstClass,694.42,0.58,222.67,FlyingDrops,6/29/2020,Mon,0
116891,1158,Florianopolis,Campo Grande,firstClass,857.32,1.49,573.81,Rainbow,9/24/2020,Thu,0
98024,971,Salvador,Florianopolis,premium,1336.68,2.44,937.77,Rainbow,5/31/2021,Mon,0
18017,178,Recife,Brasilia,economic,393.68,0.63,242.21,CloudFy,8/14/2021,Sat,1
9036,91,Natal,Recife,firstClass,806.91,0.58,222.67,Rainbow,2/8/2020,Sat,1
126667,1253,Florianopolis,Salvador,economic,898.67,2.44,937.77,CloudFy,11/21/2019,Thu,0
86878,856,Salvador,Aracaju,economic,826.02,2.16,830.86,Rainbow,8/5/2022,Fri,0
19033,187,Recife,Brasilia,premium,573.61,0.63,242.21,CloudFy,2/2/2020,Sun,1
89468,882,Aracaju,Recife,premium,875.41,1.44,555.74,Rainbow,12/16/2021,Thu,0
17792,177,Rio de Janeiro,Aracaju,firstClass,1386.46,1.55,597.61,Rainbow,3/20/2020,Fri,0
107700,1069,Florianopolis,Sao Paulo,premium,577.76,1.46,562.14,Rainbow,8/27/2020,Thu,0
62240,607,Aracaju,Campo Grande,economic,743.54,1.69,650.1,Rainbow,7/26/2020,Sun,1
109624,1086,Recife,Florianopolis,economic,761.2,1.76,676.53,CloudFy,9/24/2021,Fri,0
133963,1319,Florianopolis,Sao Paulo,economic,426.91,1.46,562.14,CloudFy,9/9/2021,Thu,0
59632,578,Campo Grande,Recife,firstClass,1244.73,1.39,535.4,CloudFy,4/22/2021,Thu,0
59206,575,Natal,Campo Grande,premium,748.52,0.65,250.68,CloudFy,4/6/2020,Mon,0
9584,95,Sao Paulo,Aracaju,firstClass,1159.84,1.02,392.76,Rainbow,6/12/2021,Sat,1
4857,48,Rio de Janeiro,Brasilia,premium,435.67,0.48,183.37,Rainbow,2/16/2020,Sun,1
98066,972,Sao Paulo,Florianopolis,firstClass,1684.14,1.46,562.14,CloudFy,6/27/2020,Sat,1
5349,53,Campo Grande,Aracaju,firstClass,1545.78,1.69,650.1,Rainbow,1/3/2020,Fri,0
38279,368,Florianopolis,Aracaju,premium,1248.7,2.1,808.85,Rainbow,12/26/2020,Sat,1
59984,581,Campo Grande,Florianopolis,premium,1030.13,1.49,573.81,Rainbow,8/5/2021,Thu,0
133519,1315,Campo Grande,Florianopolis,premium,1030.13,1.49,573.81,Rainbow,11/15/2021,Mon,0
45939,448,Brasilia,Campo Grande,firstClass,1009.71,0.72,277.7,FlyingDrops,8/20/2020,Thu,0
129251,1272,Aracaju,Florianopolis,premium,1132.81,2.1,808.85,Rainbow,5/21/2021,Fri,0
28136,268,Natal,Recife,economic,429.77,0.58,222.67,CloudFy,2/14/2022,Mon,0
108514,1077,Sao Paulo,Florianopolis,premium,1370.17,1.46,562.14,CloudFy,11/2/2019,Sat,1
72233,702,Aracaju,Sao Paulo,economic,446.73,1.02,392.76,Rainbow,12/20/2020,Sun,1
106638,1059,Recife,Florianopolis,economic,803.39,1.76,676.53,Rainbow,10/19/2019,Sat,1
9376,94,Recife,Natal,economic,360.22,0.58,222.67,Rainbow,3/4/2021,Thu,0
86197,849,Rio de Janeiro,Sao Paulo,firstClass,714.13,0.86,331.89,Rainbow,10/27/2019,Sun,1
96891,958,Rio de Janeiro,Florianopolis,firstClass,875.65,1.21,466.3,CloudFy,7/26/2020,Sun,1
111362,1103,Florianopolis,Campo Grande,premium,697.65,1.49,573.81,CloudFy,4/7/2022,Thu,0
14650,146,Florianopolis,Brasilia,premium,814.55,1.66,637.56,Rainbow,12/27/2021,Mon,0
93497,922,Florianopolis,Brasilia,firstClass,1087.18,1.66,637.56,Rainbow,10/13/2022,Thu,0
51373,500,Sao Paulo,Campo Grande,economic,367.22,0.44,168.22,Rainbow,7/20/2020,Mon,0
49270,483,Campo Grande,Rio de Janeiro,premium,1363.27,2.09,806.48,CloudFy,8/6/2020,Thu,0
115527,1148,Rio de Janeiro,Florianopolis,premium,708.27,1.21,466.3,CloudFy,7/11/2021,Sun,1
70913,687,Sao Paulo,Aracaju,firstClass,1186.15,1.02,392.76,CloudFy,10/3/2019,Thu,0
85481,840,Campo Grande,Aracaju,economic,877.56,1.69,650.1,Rainbow,1/12/2020,Sun,1
75587,736,Recife,Sao Paulo,economic,545.95,1.26,486.52,Rainbow,10/11/2020,Sun,1
80200,780,Aracaju,Salvador,economic,964.83,2.16,830.86,CloudFy,10/1/2020,Thu,0
34309,328,Salvador,Recife,firstClass,1440.02,2.05,788.55,CloudFy,7/16/2021,Fri,0
128455,1266,Rio de Janeiro,Florianopolis,firstClass,961.99,1.21,466.3,FlyingDrops,1/18/2020,Sat,1
62491,608,Campo Grande,Recife,firstClass,1244.73,1.39,535.4,CloudFy,11/18/2021,Thu,0
115004,1145,Florianopolis,Aracaju,firstClass,1574.28,2.1,808.85,FlyingDrops,1/23/2020,Thu,0
116020,1151,Aracaju,Florianopolis,firstClass,1515.79,2.1,808.85,CloudFy,3/21/2020,Sat,1
131175,1290,Natal,Florianopolis,economic,884.4,1.84,709.37,Rainbow,3/22/2021,Mon,0
12796,126,Brasilia,Aracaju,premium,987.07,1.11,425.98,CloudFy,12/12/2019,Thu,0
21414,209,Recife,Rio de Janeiro,premium,1270.03,2.3,885.57,CloudFy,2/10/2022,Thu,0
47836,462,Aracaju,Campo Grande,premium,1021.53,1.69,650.1,CloudFy,1/2/2023,Mon,0
87957,869,Florianopolis,Natal,premium,1114.55,1.84,709.37,Rainbow,5/22/2020,Fri,0
65866,640,Aracaju,Campo Grande,firstClass,1387.89,1.69,650.1,Rainbow,4/19/2021,Mon,0
128176,1263,Aracaju,Florianopolis,firstClass,1499.93,2.1,808.85,FlyingDrops,11/8/2020,Sun,1
94824,936,Florianopolis,Brasilia,firstClass,1127.36,1.66,637.56,CloudFy,9/16/2021,Thu,0
62770,612,Rio de Janeiro,Campo Grande,economic,882.99,2.09,806.48,CloudFy,6/7/2020,Sun,1
125525,1239,Natal,Florianopolis,economic,884.4,1.84,709.37,Rainbow,2/21/2021,Sun,1
114594,1140,Natal,Florianopolis,economic,873.07,1.84,709.37,CloudFy,12/27/2019,Fri,0
37034,352,Sao Paulo,Brasilia,premium,586.06,0.67,257.81,Rainbow,1/28/2023,Sat,1
82787,808,Brasilia,Sao Paulo,firstClass,992.17,0.67,257.81,Rainbow,5/22/2022,Sun,1
62851,612,Recife,Campo Grande,firstClass,1038.95,1.39,535.4,FlyingDrops,12/27/2021,Mon,0
67663,655,Rio de Janeiro,Sao Paulo,firstClass,753.78,0.86,331.89,FlyingDrops,10/24/2021,Sun,1
100829,1002,Brasilia,Florianopolis,firstClass,1576.97,1.66,637.56,Rainbow,6/19/2021,Sat,1
36120,344,Brasilia,Natal,firstClass,1433.35,1.43,550.69,FlyingDrops,11/5/2020,Thu,0
58246,568,Campo Grande,Brasilia,firstClass,870.91,0.72,277.7,Rainbow,6/4/2020,Thu,0
34004,326,Recife,Brasilia,firstClass,697.22,0.63,242.21,FlyingDrops,6/18/2020,Thu,0
117282,1162,Recife,Florianopolis,premium,1070.54,1.76,676.53,Rainbow,4/26/2021,Mon,0
27312,262,Aracaju,Brasilia,economic,472.72,1.11,425.98,CloudFy,8/5/2021,Thu,0
15683,156,Rio de Janeiro,Recife,firstClass,1702.23,2.3,885.57,FlyingDrops,2/21/2020,Fri,0
102225,1013,Salvador,Florianopolis,premium,1336.68,2.44,937.77,Rainbow,1/30/2021,Sat,1
55472,541,Campo Grande,Salvador,premium,826.72,1.36,522.34,CloudFy,1/14/2021,Thu,0
56178,546,Campo Grande,Florianopolis,economic,764.53,1.49,573.81,Rainbow,7/16/2020,Thu,0
6161,61,Brasilia,Aracaju,firstClass,1287.52,1.11,425.98,FlyingDrops,9/24/2021,Fri,0
85302,837,Sao Paulo,Recife,firstClass,1533.42,1.26,486.52,CloudFy,5/5/2022,Thu,0
15503,155,Salvador,Brasilia,economic,609.83,1.76,676.56,Rainbow,2/9/2020,Sun,1
38164,366,Brasilia,Aracaju,firstClass,1287.52,1.11,425.98,FlyingDrops,8/1/2020,Sat,1
54923,536,Aracaju,Campo Grande,premium,1116.83,1.69,650.1,Rainbow,10/4/2019,Fri,0
96755,957,Florianopolis,Brasilia,premium,885.37,1.66,637.56,CloudFy,12/3/2020,Thu,0
114552,1139,Florianopolis,Salvador,premium,1367.88,2.44,937.77,Rainbow,9/16/2021,Thu,0
63444,617,Campo Grande,Rio de Janeiro,firstClass,1614.7,2.09,806.48,CloudFy,12/10/2020,Thu,0
47009,456,Campo Grande,Natal,firstClass,749.85,0.65,250.68,FlyingDrops,2/20/2020,Thu,0
128840,1269,Natal,Florianopolis,premium,1212.58,1.84,709.37,Rainbow,8/12/2022,Fri,0
2179,19,Brasilia,Natal,firstClass,1313.76,1.43,550.69,CloudFy,8/13/2020,Thu,0
8863,90,Florianopolis,Brasilia,premium,885.37,1.66,637.56,CloudFy,5/15/2020,Fri,0
109004,1080,Florianopolis,Salvador,economic,898.67,2.44,937.77,CloudFy,5/19/2022,Thu,0
134782,1324,Brasilia,Florianopolis,premium,1189.32,1.66,637.56,CloudFy,11/29/2021,Mon,0
123430,1222,Florianopolis,Natal,premium,1128.51,1.84,709.37,CloudFy,11/12/2020,Thu,0
79142,769,Recife,Sao Paulo,firstClass,954.78,1.26,486.52,FlyingDrops,7/25/2020,Sat,1
102884,1022,Florianopolis,Natal,firstClass,1385.49,1.84,709.37,Rainbow,3/12/2020,Thu,0
28996,276,Campo Grande,Recife,firstClass,1262.23,1.39,535.4,FlyingDrops,7/2/2021,Fri,0
45829,447,Brasilia,Sao Paulo,firstClass,992.17,0.67,257.81,Rainbow,4/14/2022,Thu,0
20195,195,Recife,Salvador,firstClass,1596.61,2.05,788.55,FlyingDrops,7/21/2022,Thu,0
82413,802,Recife,Natal,firstClass,633.71,0.58,222.67,FlyingDrops,7/12/2020,Sun,1
46289,450,Aracaju,Rio de Janeiro,economic,717.04,1.55,597.61,CloudFy,12/23/2021,Thu,0
8007,77,Brasilia,Natal,premium,1067.3,1.43,550.69,CloudFy,8/12/2021,Thu,0
34194,327,Recife,Aracaju,firstClass,1181.19,1.44,555.74,Rainbow,6/4/2020,Thu,0
24552,239,Aracaju,Brasilia,economic,472.72,1.11,425.98,CloudFy,3/31/2022,Thu,0
8816,89,Salvador,Aracaju,economic,811.73,2.16,830.86,CloudFy,3/20/2020,Fri,0
123121,1220,Florianopolis,Brasilia,economic,555.01,1.66,637.56,Rainbow,10/8/2020,Thu,0
13080,128,Recife,Campo Grande,firstClass,1110.76,1.39,535.4,CloudFy,10/10/2019,Thu,0
97623,966,Florianopolis,Salvador,economic,898.67,2.44,937.77,CloudFy,4/16/2020,Thu,0
63778,620,Campo Grande,Brasilia,premium,691.99,0.72,277.7,Rainbow,3/19/2020,Thu,0
130168,1281,Sao Paulo,Florianopolis,premium,1370.17,1.46,562.14,CloudFy,12/14/2020,Mon,0
98276,974,Recife,Florianopolis,economic,761.2,1.76,676.53,CloudFy,10/18/2019,Fri,0
117193,1161,Florianopolis,Aracaju,premium,1248.7,2.1,808.85,Rainbow,10/29/2020,Thu,0
81491,793,Aracaju,Campo Grande,premium,1116.83,1.69,650.1,Rainbow,8/4/2022,Thu,0
69149,669,Brasilia,Natal,economic,791.66,1.43,550.69,CloudFy,3/27/2021,Sat,1
52555,510,Florianopolis,Campo Grande,economic,478.02,1.49,573.81,CloudFy,3/22/2020,Sun,1
55320,540,Natal,Campo Grande,firstClass,979.56,0.65,250.68,FlyingDrops,4/4/2021,Sun,1
125729,1242,Brasilia,Florianopolis,firstClass,1576.97,1.66,637.56,Rainbow,12/14/2019,Sat,1
17042,170,Aracaju,Sao Paulo,premium,588.14,1.02,392.76,Rainbow,12/26/2019,Thu,0
63917,622,Campo Grande,Florianopolis,premium,1031.59,1.49,573.81,CloudFy,4/9/2020,Thu,0
116300,1153,Natal,Florianopolis,firstClass,1540.6,1.84,709.37,FlyingDrops,7/25/2022,Mon,0
59751,580,Natal,Campo Grande,economic,546.04,0.65,250.68,CloudFy,5/2/2020,Sat,1
101451,1005,Recife,Florianopolis,premium,1074.75,1.76,676.53,CloudFy,10/23/2022,Sun,1
15700,156,Rio de Janeiro,Aracaju,firstClass,1381.55,1.55,597.61,FlyingDrops,6/20/2020,Sat,1
37694,358,Aracaju,Salvador,premium,1288.79,2.16,830.86,CloudFy,12/12/2019,Thu,0
117564,1164,Florianopolis,Aracaju,economic,819.41,2.1,808.85,Rainbow,7/14/2022,Thu,0
38076,363,Natal,Aracaju,firstClass,611.59,0.46,176.33,FlyingDrops,5/17/2021,Mon,0
40964,396,Rio de Janeiro,Recife,firstClass,1702.23,2.3,885.57,FlyingDrops,3/20/2020,Fri,0
18692,184,Brasilia,Sao Paulo,premium,698.1,0.67,257.81,CloudFy,1/16/2020,Thu,0
91660,905,Sao Paulo,Florianopolis,firstClass,1718.28,1.46,562.14,Rainbow,4/23/2021,Fri,0
112580,1116,Florianopolis,Brasilia,premium,814.55,1.66,637.56,Rainbow,12/3/2020,Thu,0
135690,1335,Florianopolis,Aracaju,economic,819.41,2.1,808.85,Rainbow,4/16/2020,Thu,0
109930,1089,Natal,Florianopolis,firstClass,1570.02,1.84,709.37,CloudFy,10/15/2022,Sat,1
82570,804,Aracaju,Salvador,firstClass,1684.05,2.16,830.86,CloudFy,7/30/2020,Thu,0
98250,973,Brasilia,Florianopolis,firstClass,1569.65,1.66,637.56,FlyingDrops,8/6/2022,Sat,1
105915,1049,Florianopolis,Natal,economic,780.68,1.84,709.37,Rainbow,7/22/2021,Thu,0
44102,431,Brasilia,Aracaju,economic,654.88,1.11,425.98,CloudFy,1/27/2022,Thu,0
21334,209,Recife,Natal,premium,488.73,0.58,222.67,Rainbow,7/30/2020,Thu,0
119488,1185,Florianopolis,Brasilia,firstClass,1097.17,1.66,637.56,FlyingDrops,1/13/2022,Thu,0
6074,61,Aracaju,Recife,premium,875.41,1.44,555.74,Rainbow,1/24/2020,Fri,0
53985,522,Aracaju,Campo Grande,premium,1021.53,1.69,650.1,CloudFy,9/13/2020,Sun,1
77841,756,Florianopolis,Aracaju,firstClass,1468.03,2.1,808.85,CloudFy,12/6/2021,Mon,0
59867,580,Natal,Campo Grande,premium,748.52,0.65,250.68,CloudFy,7/23/2022,Sat,1
102622,1019,Florianopolis,Sao Paulo,economic,427,1.46,562.14,Rainbow,4/8/2021,Thu,0
110548,1096,Sao Paulo,Florianopolis,economic,908.17,1.46,562.14,Rainbow,11/16/2019,Sat,1
132899,1310,Florianopolis,Recife,premium,918.66,1.76,676.53,CloudFy,9/10/2020,Thu,0
31823,306,Brasilia,Aracaju,firstClass,1260.1,1.11,425.98,CloudFy,2/20/2020,Thu,0
36294,346,Aracaju,Sao Paulo,economic,410.79,1.02,392.76,CloudFy,10/29/2020,Thu,0
89892,887,Salvador,Florianopolis,firstClass,1654.09,2.44,937.77,Rainbow,12/26/2020,Sat,1
87605,865,Recife,Natal,premium,474.6,0.58,222.67,CloudFy,4/24/2020,Fri,0
115331,1147,Florianopolis,Salvador,premium,1367.88,2.44,937.77,Rainbow,2/25/2021,Thu,0
43182,422,Recife,Brasilia,firstClass,697.22,0.63,242.21,FlyingDrops,8/22/2021,Sun,1
128684,1268,Florianopolis,Rio de Janeiro,firstClass,549.55,1.21,466.3,Rainbow,11/3/2022,Thu,0
115756,1149,Recife,Florianopolis,firstClass,1354.53,1.76,676.53,CloudFy,2/14/2022,Mon,0
87334,862,Sao Paulo,Salvador,economic,793.27,1.04,401.66,CloudFy,11/28/2019,Thu,0
88024,869,Aracaju,Florianopolis,firstClass,1499.93,2.1,808.85,FlyingDrops,9/2/2021,Thu,0
6144,61,Natal,Aracaju,firstClass,611.59,0.46,176.33,FlyingDrops,5/31/2021,Mon,0
57396,558,Aracaju,Campo Grande,economic,743.54,1.69,650.1,Rainbow,12/26/2021,Sun,1
60999,591,Florianopolis,Campo Grande,economic,478.02,1.49,573.81,CloudFy,7/5/2020,Sun,1
72269,702,Rio de Janeiro,Natal,premium,991.04,1.55,595.03,Rainbow,8/30/2021,Mon,0
101751,1009,Florianopolis,Campo Grande,firstClass,930.34,1.49,573.81,FlyingDrops,9/16/2021,Thu,0
86862,856,Natal,Recife,firstClass,744.11,0.58,222.67,CloudFy,4/14/2022,Thu,0
83725,820,Aracaju,Salvador,premium,1289.05,2.16,830.86,Rainbow,8/26/2021,Thu,0
111862,1108,Aracaju,Florianopolis,premium,1174.97,2.1,808.85,CloudFy,6/27/2020,Sat,1
28858,275,Brasilia,Salvador,economic,958.15,1.76,676.56,CloudFy,7/30/2020,Thu,0
134647,1323,Rio de Janeiro,Florianopolis,firstClass,875.65,1.21,466.3,CloudFy,2/20/2023,Mon,0
90593,895,Natal,Florianopolis,firstClass,1540.6,1.84,709.37,FlyingDrops,9/12/2021,Sun,1
68542,664,Aracaju,Rio de Janeiro,premium,930.12,1.55,597.61,Rainbow,8/6/2020,Thu,0
129258,1272,Campo Grande,Florianopolis,firstClass,1310.32,1.49,573.81,FlyingDrops,7/9/2021,Fri,0
122950,1219,Florianopolis,Natal,premium,1114.55,1.84,709.37,Rainbow,12/19/2019,Thu,0
22689,222,Rio de Janeiro,Brasilia,premium,503.26,0.48,183.37,CloudFy,9/11/2020,Fri,0
69989,677,Aracaju,Natal,firstClass,577.71,0.46,176.33,FlyingDrops,6/23/2022,Thu,0
64401,626,Recife,Campo Grande,premium,793.15,1.39,535.4,CloudFy,8/15/2020,Sat,1
29591,282,Recife,Aracaju,firstClass,1166.1,1.44,555.74,CloudFy,6/18/2020,Thu,0
12298,119,Recife,Aracaju,premium,932.84,1.44,555.74,CloudFy,4/14/2022,Thu,0
94710,935,Florianopolis,Salvador,premium,1367.88,2.44,937.77,Rainbow,8/11/2022,Thu,0
79029,766,Salvador,Sao Paulo,firstClass,676.46,1.04,401.66,FlyingDrops,2/20/2023,Mon,0
106390,1056,Sao Paulo,Florianopolis,firstClass,1666.23,1.46,562.14,FlyingDrops,4/24/2022,Sun,1
23409,229,Salvador,Recife,premium,1016.53,2.05,788.55,CloudFy,8/13/2021,Fri,0
71317,691,Sao Paulo,Aracaju,premium,906.59,1.02,392.76,CloudFy,10/28/2019,Mon,0
26775,258,Recife,Brasilia,firstClass,709.25,0.63,242.21,CloudFy,2/27/2021,Sat,1
40944,396,Florianopolis,Aracaju,premium,1149.53,2.1,808.85,CloudFy,11/3/2019,Sun,1
67916,659,Aracaju,Campo Grande,economic,750.92,1.69,650.1,CloudFy,11/28/2019,Thu,0
131660,1295,Sao Paulo,Florianopolis,firstClass,1718.28,1.46,562.14,Rainbow,11/28/2022,Mon,0
97902,969,Florianopolis,Brasilia,premium,814.55,1.66,637.56,Rainbow,2/27/2020,Thu,0
15674,156,Brasilia,Recife,economic,432.1,0.63,242.21,CloudFy,12/19/2019,Thu,0
111565,1105,Aracaju,Florianopolis,premium,1174.97,2.1,808.85,CloudFy,9/27/2019,Fri,0
120034,1191,Sao Paulo,Florianopolis,economic,908.17,1.46,562.14,Rainbow,3/7/2020,Sat,1
83351,814,Natal,Aracaju,premium,451.41,0.46,176.33,CloudFy,2/26/2021,Fri,0
134307,1322,Rio de Janeiro,Florianopolis,firstClass,941.27,1.21,466.3,Rainbow,10/13/2019,Sun,1
112524,1116,Aracaju,Florianopolis,firstClass,1582.41,2.1,808.85,Rainbow,11/8/2019,Fri,0
11306,111,Brasilia,Rio de Janeiro,firstClass,539.39,0.48,183.37,FlyingDrops,9/29/2022,Thu,0
53761,520,Campo Grande,Sao Paulo,firstClass,644.16,0.44,168.22,Rainbow,11/7/2019,Thu,0
118193,1170,Florianopolis,Salvador,firstClass,1692.64,2.44,937.77,FlyingDrops,8/18/2022,Thu,0
54917,535,Campo Grande,Salvador,firstClass,1114.75,1.36,522.34,Rainbow,3/11/2021,Thu,0
39986,387,Salvador,Brasilia,firstClass,1032.4,1.76,676.56,CloudFy,1/18/2021,Mon,0
69999,678,Brasilia,Natal,premium,1107.52,1.43,550.69,Rainbow,10/11/2019,Fri,0
107216,1064,Florianopolis,Sao Paulo,premium,577.76,1.46,562.14,Rainbow,10/29/2020,Thu,0
81198,789,Aracaju,Salvador,premium,1289.05,2.16,830.86,Rainbow,11/3/2022,Thu,0
17821,177,Sao Paulo,Aracaju,premium,906.59,1.02,392.76,CloudFy,10/9/2020,Fri,0
104393,1036,Florianopolis,Rio de Janeiro,firstClass,549.55,1.21,466.3,Rainbow,3/5/2020,Thu,0
70090,678,Sao Paulo,Campo Grande,firstClass,668.19,0.44,168.22,FlyingDrops,7/8/2021,Thu,0
117091,1160,Florianopolis,Recife,economic,674.52,1.76,676.53,CloudFy,3/12/2020,Thu,0
13861,137,Salvador,Recife,economic,751.37,2.05,788.55,Rainbow,1/15/2021,Fri,0
1863,16,Brasilia,Natal,economic,791.66,1.43,550.69,CloudFy,11/5/2020,Thu,0
25962,250,Recife,Florianopolis,firstClass,1434.38,1.76,676.53,FlyingDrops,1/9/2020,Thu,0
45868,447,Recife,Sao Paulo,firstClass,883.63,1.26,486.52,CloudFy,1/12/2023,Thu,0
57571,561,Campo Grande,Rio de Janeiro,firstClass,1614.7,2.09,806.48,CloudFy,12/12/2019,Thu,0
119194,1183,Salvador,Florianopolis,firstClass,1657.48,2.44,937.77,CloudFy,6/28/2021,Mon,0
132928,1310,Florianopolis,Recife,premium,918.66,1.76,676.53,CloudFy,4/1/2021,Thu,0
8886,90,Recife,Aracaju,economic,684.88,1.44,555.74,CloudFy,10/22/2020,Thu,0
78249,760,Natal,Campo Grande,firstClass,979.56,0.65,250.68,FlyingDrops,3/19/2020,Thu,0
122507,1214,Florianopolis,Natal,firstClass,1348.79,1.84,709.37,FlyingDrops,6/10/2021,Thu,0
18160,180,Brasilia,Aracaju,firstClass,1214.82,1.11,425.98,Rainbow,2/14/2020,Fri,0
133129,1311,Florianopolis,Natal,economic,726.95,1.84,709.37,CloudFy,11/3/2022,Thu,0
33601,323,Campo Grande,Aracaju,economic,877.56,1.69,650.1,Rainbow,2/7/2020,Fri,0
14582,146,Sao Paulo,Brasilia,firstClass,824.31,0.67,257.81,Rainbow,9/6/2020,Sun,1
116274,1153,Brasilia,Florianopolis,premium,1189.32,1.66,637.56,CloudFy,1/23/2022,Sun,1
98548,975,Florianopolis,Rio de Janeiro,economic,317.08,1.21,466.3,Rainbow,9/22/2022,Thu,0
59258,575,Campo Grande,Florianopolis,firstClass,1341.21,1.49,573.81,Rainbow,4/1/2021,Thu,0
79140,769,Natal,Sao Paulo,firstClass,1148.78,0.85,327.55,Rainbow,7/9/2020,Thu,0
55639,542,Sao Paulo,Campo Grande,firstClass,668.19,0.44,168.22,FlyingDrops,5/23/2021,Sun,1
109100,1082,Florianopolis,Aracaju,premium,1248.7,2.1,808.85,Rainbow,4/30/2020,Thu,0
102228,1013,Florianopolis,Salvador,premium,1311.38,2.44,937.77,CloudFy,2/18/2021,Thu,0
2852,25,Brasilia,Campo Grande,premium,831.7,0.72,277.7,CloudFy,5/14/2020,Thu,0
51704,502,Sao Paulo,Campo Grande,premium,438.74,0.44,168.22,Rainbow,8/6/2021,Fri,0
18029,178,Rio de Janeiro,Recife,economic,932.59,2.3,885.57,Rainbow,11/8/2021,Mon,0
135134,1330,Aracaju,Florianopolis,economic,852.18,2.1,808.85,Rainbow,4/4/2021,Sun,1
55084,538,Salvador,Campo Grande,firstClass,980.4,1.36,522.34,FlyingDrops,7/26/2020,Sun,1
79028,766,Aracaju,Florianopolis,economic,869.13,2.1,808.85,CloudFy,2/9/2023,Thu,0
121670,1205,Natal,Florianopolis,premium,1212.58,1.84,709.37,Rainbow,8/26/2022,Fri,0
50688,492,Campo Grande,Florianopolis,economic,764.53,1.49,573.81,Rainbow,8/18/2022,Thu,0
86947,858,Brasilia,Natal,economic,791.66,1.43,550.69,CloudFy,8/29/2020,Sat,1
135430,1332,Brasilia,Florianopolis,economic,889.07,1.66,637.56,Rainbow,2/20/2021,Sat,1
